epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,71257.1,0.1561,0.66,1.08303,0.77951,0.7584,0.75477,0.29884,0.27883,1.09176,1.55407,3.961e-05,3.961e-05,3.961e-05
124,71738.6,0.15925,0.66245,1.0967,0.75064,0.74417,0.72956,0.29223,0.2783,1.10565,1.55494,3.9115e-05,3.9115e-05,3.9115e-05
125,72219.6,0.15376,0.6426,1.07861,0.77862,0.74747,0.74241,0.30427,0.27584,1.0919,1.54194,3.862e-05,3.862e-05,3.862e-05
126,72700.8,0.15896,0.65293,1.09693,0.75173,0.72419,0.71898,0.29304,0.28043,1.10257,1.56357,3.8125e-05,3.8125e-05,3.8125e-05
127,73183,0.1591,0.65184,1.08843,0.76324,0.73284,0.73452,0.29318,0.2824,1.12431,1.56491,3.763e-05,3.763e-05,3.763e-05
128,73664.5,0.1515,0.65813,1.07162,0.77068,0.7435,0.73817,0.29099,0.28345,1.0843,1.57738,3.7135e-05,3.7135e-05,3.7135e-05
129,74146.1,0.15615,0.64944,1.08722,0.78414,0.75748,0.75803,0.30858,0.27504,1.07747,1.53455,3.664e-05,3.664e-05,3.664e-05
130,74627.7,0.15262,0.63651,1.07319,0.77419,0.74883,0.7448,0.31,0.27404,1.08591,1.53188,3.6145e-05,3.6145e-05,3.6145e-05
131,75060.9,0.1506,0.63233,1.06786,0.7679,0.73401,0.72853,0.28955,0.28104,1.12439,1.56906,3.565e-05,3.565e-05,3.565e-05
132,75291.7,0.14969,0.64327,1.06998,0.78991,0.73751,0.74586,0.30374,0.27764,1.10668,1.55163,3.5155e-05,3.5155e-05,3.5155e-05
133,75522.9,0.1507,0.63209,1.06563,0.7889,0.74943,0.74174,0.30073,0.27702,1.09711,1.54722,3.466e-05,3.466e-05,3.466e-05
134,75753.9,0.15032,0.63081,1.06857,0.7673,0.7447,0.73842,0.30141,0.27646,1.0901,1.54631,3.4165e-05,3.4165e-05,3.4165e-05
135,75985.1,0.15212,0.64052,1.07658,0.757,0.7575,0.74392,0.30064,0.27626,1.08074,1.54822,3.367e-05,3.367e-05,3.367e-05
136,76216.1,0.15097,0.65539,1.06904,0.76712,0.7435,0.73307,0.29306,0.28258,1.09806,1.57311,3.3175e-05,3.3175e-05,3.3175e-05
137,76447.1,0.1516,0.65066,1.06954,0.77021,0.75032,0.74002,0.29979,0.28029,1.10224,1.56691,3.268e-05,3.268e-05,3.268e-05
138,76678.2,0.15156,0.63604,1.06595,0.75912,0.74746,0.73584,0.30093,0.27865,1.11968,1.55995,3.2185e-05,3.2185e-05,3.2185e-05
139,76909.2,0.15257,0.63984,1.07275,0.74962,0.74484,0.72852,0.28382,0.28181,1.12554,1.58131,3.169e-05,3.169e-05,3.169e-05
140,77140.3,0.1475,0.62706,1.05647,0.76715,0.72152,0.7187,0.28029,0.28575,1.12167,1.59714,3.1195e-05,3.1195e-05,3.1195e-05
141,77421.7,0.14922,0.63429,1.06589,0.76261,0.73351,0.72034,0.28242,0.28558,1.13063,1.59178,3.07e-05,3.07e-05,3.07e-05
142,77652.8,0.14935,0.63883,1.06547,0.77792,0.74084,0.7364,0.30272,0.27808,1.10667,1.55088,3.0205e-05,3.0205e-05,3.0205e-05
143,77883.8,0.15447,0.63897,1.08118,0.76055,0.73884,0.72393,0.29842,0.27845,1.08809,1.5608,2.971e-05,2.971e-05,2.971e-05
144,78114.9,0.15258,0.62456,1.06849,0.75598,0.73018,0.72566,0.28714,0.2865,1.11425,1.6084,2.9215e-05,2.9215e-05,2.9215e-05
145,78345.9,0.14758,0.61993,1.05493,0.76474,0.71686,0.7242,0.28733,0.28608,1.091,1.60159,2.872e-05,2.872e-05,2.872e-05
146,78576.9,0.15217,0.63262,1.0771,0.76871,0.75285,0.73633,0.29194,0.28191,1.06546,1.57853,2.8225e-05,2.8225e-05,2.8225e-05
147,78808.1,0.15192,0.63725,1.07156,0.75139,0.77082,0.7447,0.29924,0.27887,1.0589,1.56758,2.773e-05,2.773e-05,2.773e-05
148,79039.3,0.14764,0.63892,1.06192,0.76664,0.76165,0.74312,0.30135,0.27859,1.05299,1.56027,2.7235e-05,2.7235e-05,2.7235e-05
149,79270.3,0.15303,0.6169,1.0766,0.77846,0.7515,0.74487,0.30181,0.27578,1.06437,1.54642,2.674e-05,2.674e-05,2.674e-05
150,79501.4,0.14589,0.61162,1.05483,0.75361,0.73764,0.71884,0.28418,0.28534,1.08056,1.59899,2.6245e-05,2.6245e-05,2.6245e-05
151,79732.6,0.14544,0.61442,1.04378,0.76859,0.73884,0.73073,0.29523,0.28204,1.08559,1.58197,2.575e-05,2.575e-05,2.575e-05
152,79963.5,0.15193,0.62985,1.07519,0.75751,0.75338,0.72615,0.29382,0.28159,1.07471,1.58389,2.5255e-05,2.5255e-05,2.5255e-05
153,80194.5,0.1497,0.61294,1.06252,0.76386,0.74136,0.72765,0.28658,0.28351,1.08152,1.59417,2.476e-05,2.476e-05,2.476e-05
154,80425.6,0.15358,0.61236,1.0711,0.76436,0.72618,0.71684,0.27885,0.29094,1.10456,1.6317,2.4265e-05,2.4265e-05,2.4265e-05
155,80656.8,0.14402,0.61515,1.04855,0.77478,0.75017,0.74531,0.30014,0.28013,1.08334,1.57638,2.377e-05,2.377e-05,2.377e-05
156,80887.9,0.14943,0.61359,1.06318,0.77305,0.74661,0.73962,0.29712,0.28141,1.08211,1.58254,2.3275e-05,2.3275e-05,2.3275e-05
157,81118.9,0.14576,0.6036,1.05203,0.76383,0.74121,0.73395,0.29075,0.28312,1.08159,1.59588,2.278e-05,2.278e-05,2.278e-05
158,81350.2,0.14502,0.60876,1.05226,0.75699,0.74084,0.71798,0.28237,0.28795,1.08758,1.61854,2.2285e-05,2.2285e-05,2.2285e-05
159,81581.2,0.14594,0.61042,1.05332,0.77282,0.75416,0.73809,0.29124,0.28421,1.08296,1.59998,2.179e-05,2.179e-05,2.179e-05
160,81812.3,0.15023,0.61888,1.06241,0.75161,0.74217,0.72185,0.28305,0.28757,1.0946,1.61185,2.1295e-05,2.1295e-05,2.1295e-05
167,83430,0.14498,0.60157,1.04492,0.78378,0.74617,0.74091,0.30185,0.27783,1.0676,1.56419,1.783e-05,1.783e-05,1.783e-05
